capacity,luxury,model,plate,position,speed,timestamp,toll_name,type
16.403049381320248,no,Porsche,f06788fc-5cc4-49dc-add2-0a66a867adc7,mid,134.77174709919598,2019-04-30 13:57:10.372112,ba6ce3e4-feb2-4efb-987f-bef6b7e9636e,checkpoint
31.189819189798254,no,Chrysler,f7f0a3ed-c1d3-4964-b000-b6e36e97384e,mid,162.35016099024728,2019-04-30 13:57:10.372112,534455a9-5deb-449a-b6ac-2d5d36c4e9b9,net
19.323845347496867,yes,Toyota,33e37fad-12dd-4150-a344-a312a7d8826e,mid,63.188364098968506,2019-04-30 13:57:10.372112,e07834cb-9824-49c7-a611-73e09e5f3c9f,checkpoint
66.47375526914502,yes,Land Rover,53282525-18fe-424e-9980-4008b8d01f13,mid,106.58183037891101,2019-04-30 13:57:10.372112,7fa9446c-8d5b-4e48-b7dc-faf7faddd24e,net
66.47375526914502,no,Lamborghini,7d4ce714-df50-4501-bfa9-ae0a88d52739,mid,136.6452552779305,2019-04-30 13:57:10.372112,7fa9446c-8d5b-4e48-b7dc-faf7faddd24e,net
82.8028481095596,yes,Ferrari,f20b80f5-1a4a-41b6-abae-f6b5d377f92d,mid,77.7870672910155,2019-04-30 13:57:10.372112,c6bb8701-a7cf-44ea-9445-44c82d1c1bb2,checkpoint
79.6499362961072,no,Cadillac,f9a63a08-be0c-44fa-a5d9-0cd8fef26802,mid,33.72865272750806,2019-04-30 13:57:10.372112,bbb23155-542a-49d9-8717-89ba6aced033,checkpoint
87.51419790571488,no,Land Rover,7814dbf6-1391-423e-850d-06ca71c7d67c,mid,97.69621942665191,2019-04-30 13:57:10.372112,3665e458-a57a-4d12-87de-186d114024a4,net
10.357478181209373,no,Nissan,1ccd6bac-17bb-4a7d-9e5b-533aa03dc454,mid,16.84460228208799,2019-04-30 13:57:10.372112,fd32ccca-8a2d-464f-a8df-22eb4b8a6371,net
16.403049381320248,yes,Lexus,12a78732-8b3b-473b-8b7b-738e9c83ffdf,mid,203.73257402660187,2019-04-30 13:57:10.372112,ba6ce3e4-feb2-4efb-987f-bef6b7e9636e,checkpoint
37.713935729460246,no,Alfa Romeo,3957af03-2999-46c2-be58-0a194a663a32,mid,134.20762792735545,2019-04-30 13:57:10.372112,a1ddff42-019d-47fe-a7cf-ccaad858fbcc,checkpoint
87.51419790571488,yes,Lincoln,8e7a9904-cabf-4b5d-ad3c-a14996bb442e,mid,68.520193678027,2019-04-30 13:57:10.372112,3665e458-a57a-4d12-87de-186d114024a4,net
84.97707030488628,no,Mazda,eaa9f42f-5d1a-4853-94c9-49d20ef1607f,mid,125.00749305458658,2019-04-30 13:57:10.372112,263c3606-2f2f-44f1-a43b-cd724fdc61d2,net
39.93807510079631,no,Volvo,76ed497d-030a-4061-b0e4-813bc479b264,mid,83.04088063357437,2019-04-30 13:57:10.372112,1f38786e-3374-4cdb-8ba1-34da040cc1d0,checkpoint
27.40078220157955,no,Kia,9497fe40-0f50-4e88-a5f9-2c4181876946,mid,217.35405858368563,2019-04-30 13:57:10.372112,db2fceac-552d-4438-92a1-f589b371b2fd,checkpoint
27.40078220157955,yes,Audi,ebbe1267-1679-4da1-b5ac-59b7fc570a0b,mid,104.17377730112031,2019-04-30 13:57:10.372112,db2fceac-552d-4438-92a1-f589b371b2fd,checkpoint
82.8028481095596,yes,Volvo,6078b68f-f7ff-4fa7-b7ac-461ad91ecd58,mid,134.07613729181747,2019-04-30 13:57:10.372112,c6bb8701-a7cf-44ea-9445-44c82d1c1bb2,checkpoint
16.403049381320248,no,Lamborghini,f580407c-b514-4ec9-ade1-10a2ae51f754,mid,117.49096119260018,2019-04-30 13:57:10.372112,ba6ce3e4-feb2-4efb-987f-bef6b7e9636e,checkpoint
27.40078220157955,no,Honda,9caba39c-32cd-4a86-bd7c-0f4c36517d87,mid,245.1701441340798,2019-04-30 13:57:10.372112,db2fceac-552d-4438-92a1-f589b371b2fd,checkpoint
33.5343761440665,no,Mazda,9ffad3f4-f17c-4d97-937d-ac0b78f33810,in,200.83372954430106,2019-04-30 13:57:10.372112,9d25fccd-2150-4cdd-a3ba-8be9bf8a0a36,checkpoint
79.6499362961072,no,Kia,4c8116c9-144d-44ff-b952-f11be110f499,mid,114.05756366299077,2019-04-30 13:57:10.372112,bbb23155-542a-49d9-8717-89ba6aced033,checkpoint
16.403049381320248,no,Mercedes-Benz,57f7b056-27ff-40dc-ad30-0f5d95a63003,mid,104.24401825935219,2019-04-30 13:57:10.372112,ba6ce3e4-feb2-4efb-987f-bef6b7e9636e,checkpoint
39.93807510079631,no,Alfa Romeo,24b1b03b-e1e9-4e3b-acb3-b5bbd2055c26,mid,107.88766981289189,2019-04-30 13:57:10.372112,1f38786e-3374-4cdb-8ba1-34da040cc1d0,checkpoint
16.403049381320248,yes,Land Rover,1708d2ce-4b06-4db6-a493-bef92a5dcfaa,mid,101.87164332173933,2019-04-30 13:57:10.372112,ba6ce3e4-feb2-4efb-987f-bef6b7e9636e,checkpoint
16.403049381320248,no,Porsche,f1026f60-235c-4f84-a4d9-f06dfb35f2f8,mid,169.58969535196644,2019-04-30 13:57:10.372112,ba6ce3e4-feb2-4efb-987f-bef6b7e9636e,checkpoint
16.403049381320248,yes,Mitsubishi,42807e34-99eb-4c80-81e4-a622763e1371,mid,129.95369302800745,2019-04-30 13:57:10.372112,ba6ce3e4-feb2-4efb-987f-bef6b7e9636e,checkpoint
66.47375526914502,no,Nissan,32f51925-7041-471e-b1a7-4caf391c578e,mid,134.94010777948716,2019-04-30 13:57:10.372112,7fa9446c-8d5b-4e48-b7dc-faf7faddd24e,net
84.25148771529155,no,Subaru,4ecf5527-013b-4335-b2a4-57b7a1943f5a,mid,124.23694747375045,2019-04-30 13:57:10.372112,7cd84a1b-47dd-4539-8cee-3bd78e7554f6,net
84.97707030488628,yes,Maserati,9ac8e825-77ab-4035-ae6a-99242b4b1ac4,mid,103.57308067542746,2019-04-30 13:57:10.372112,263c3606-2f2f-44f1-a43b-cd724fdc61d2,net
39.93807510079631,yes,Dodge,7f9a7d53-6e68-4696-a985-192af757c769,mid,82.92298418802761,2019-04-30 13:57:10.372112,1f38786e-3374-4cdb-8ba1-34da040cc1d0,checkpoint
10.357478181209373,no,Bentley,7722d540-03da-440f-bb53-4af07b5c5858,mid,176.96677786697165,2019-04-30 13:57:10.372112,fd32ccca-8a2d-464f-a8df-22eb4b8a6371,net
33.5343761440665,no,Maserati,1e8492c2-d300-460c-8d78-5b50dba793f6,in,202.03770832728034,2019-04-30 13:57:10.372112,9d25fccd-2150-4cdd-a3ba-8be9bf8a0a36,checkpoint
79.6499362961072,no,Mazda,ce614713-29e0-4b4c-9356-860d7b988ad2,mid,54.8185149681656,2019-04-30 13:57:10.372112,bbb23155-542a-49d9-8717-89ba6aced033,checkpoint
39.93807510079631,yes,Bentley,6b7ee0a2-9648-4fb0-82e1-00163e3f1a8a,mid,59.007540552329075,2019-04-30 13:57:10.372112,1f38786e-3374-4cdb-8ba1-34da040cc1d0,checkpoint
10.357478181209373,no,Toyota,83b13fd6-9183-4f03-8bdc-eaf91c500d07,mid,228.4985675259509,2019-04-30 13:57:10.372112,fd32ccca-8a2d-464f-a8df-22eb4b8a6371,net
84.25148771529155,no,Maybach,065d40f0-1f5b-4262-af89-1a0d78c32927,mid,139.35344845258516,2019-04-30 13:57:10.372112,7cd84a1b-47dd-4539-8cee-3bd78e7554f6,net
82.8028481095596,yes,Alfa Romeo,a30ef76f-f0b3-43ba-a200-f4612a7860ec,mid,119.16528757305673,2019-04-30 13:57:10.372112,c6bb8701-a7cf-44ea-9445-44c82d1c1bb2,checkpoint
66.47375526914502,yes,Fiat,61fdebbd-6f66-4326-8d00-233b6c9300db,mid,76.28959438547673,2019-04-30 13:57:10.372112,7fa9446c-8d5b-4e48-b7dc-faf7faddd24e,net
10.357478181209373,yes,Bentley,28888931-18eb-4ff2-a3b9-a56b162d92c2,mid,115.36468188870309,2019-04-30 13:57:10.372112,fd32ccca-8a2d-464f-a8df-22eb4b8a6371,net
16.403049381320248,yes,Hyundai,808b8663-ec8d-4048-be68-f020beec0a6f,mid,146.63914663858387,2019-04-30 13:57:10.372112,ba6ce3e4-feb2-4efb-987f-bef6b7e9636e,checkpoint
16.403049381320248,no,Bentley,c0a4ab45-f910-4eab-a41a-f012953a44b8,mid,128.0988528628482,2019-04-30 13:57:10.372112,ba6ce3e4-feb2-4efb-987f-bef6b7e9636e,checkpoint
10.357478181209373,yes,Mazda,2b17ce32-a4c6-48e0-83f6-7c4520f36aea,mid,73.93909200376937,2019-04-30 13:57:10.372112,fd32ccca-8a2d-464f-a8df-22eb4b8a6371,net
37.713935729460246,yes,Land Rover,b1ea1f26-3b7a-4516-a1d5-8297197384a0,mid,181.16288097976013,2019-04-30 13:57:10.372112,a1ddff42-019d-47fe-a7cf-ccaad858fbcc,checkpoint
24.378324488700258,yes,Bentley,3e611a92-c2d4-4d87-bfd0-8ceaefb306ad,mid,50.72468008245846,2019-04-30 13:57:10.372112,e002c75c-0a69-4341-8aa1-e5c30a7bc7ce,checkpoint
33.5343761440665,yes,BMW,b0bba1df-2dbd-4645-b07a-be641b512528,in,162.1634101137922,2019-04-30 13:57:10.372112,9d25fccd-2150-4cdd-a3ba-8be9bf8a0a36,checkpoint
86.27460278936566,no,Ferrari,c1665113-056e-463c-8d66-4d563e1d5b49,mid,85.33863106752187,2019-04-30 13:57:10.372112,09b6a1c8-fe31-4bf7-a85e-999e944b474a,checkpoint
66.47375526914502,yes,Lamborghini,4cac1f2b-a9fd-4af5-9229-65892e5c4e9a,mid,48.56200916201182,2019-04-30 13:57:10.372112,7fa9446c-8d5b-4e48-b7dc-faf7faddd24e,net
19.323845347496867,no,Bentley,e5ed1181-85b9-4920-a3e0-795f06f249f2,mid,120.63600615301783,2019-04-30 13:57:10.372112,e07834cb-9824-49c7-a611-73e09e5f3c9f,checkpoint
16.403049381320248,no,Maybach,82cb68ac-369e-4343-8cd2-a69e0ff1a052,mid,117.70958112335202,2019-04-30 13:57:10.372112,ba6ce3e4-feb2-4efb-987f-bef6b7e9636e,checkpoint
84.25148771529155,no,Aston Martin,392bc9ff-0c51-431d-b49e-cd67309585e7,mid,39.52905990805803,2019-04-30 13:57:10.372112,7cd84a1b-47dd-4539-8cee-3bd78e7554f6,net
16.403049381320248,yes,Ferrari,296db5ce-fa65-4f83-8ffd-135c752d5d2c,mid,149.7031013195733,2019-04-30 13:57:10.372112,ba6ce3e4-feb2-4efb-987f-bef6b7e9636e,checkpoint
82.8028481095596,no,Volkswagen,b0597172-898f-4edc-8c99-e2777032f916,mid,184.3084086513415,2019-04-30 13:57:10.372112,c6bb8701-a7cf-44ea-9445-44c82d1c1bb2,checkpoint
16.403049381320248,no,Suzuki,0f1c809d-dd56-4884-aaf6-58bff1028166,mid,78.75926580989298,2019-04-30 13:57:10.372112,ba6ce3e4-feb2-4efb-987f-bef6b7e9636e,checkpoint
79.6499362961072,no,Maybach,3677051e-6d90-4c74-a441-454a3e48ff36,mid,134.0033909799992,2019-04-30 13:57:10.372112,bbb23155-542a-49d9-8717-89ba6aced033,checkpoint
19.323845347496867,yes,Cadillac,d7af9832-d465-4abf-9300-51d9b721ca27,mid,143.65543463424626,2019-04-30 13:57:10.372112,e07834cb-9824-49c7-a611-73e09e5f3c9f,checkpoint
87.51419790571488,yes,Bugatti,d84eef3e-4948-469f-849e-b5dbadf2d961,mid,93.47939807776345,2019-04-30 13:57:10.372112,3665e458-a57a-4d12-87de-186d114024a4,net
27.40078220157955,yes,Maserati,78fee2e5-adcc-41be-922f-c1ff02acf0fa,mid,132.97966653129882,2019-04-30 13:57:10.372112,db2fceac-552d-4438-92a1-f589b371b2fd,checkpoint
79.6499362961072,no,Mitsubishi,4ba51b3a-cee7-4974-8930-f2e7c6ea5789,mid,99.35624350374482,2019-04-30 13:57:10.372112,bbb23155-542a-49d9-8717-89ba6aced033,checkpoint
82.8028481095596,no,Mercedes-Benz,80d93f79-a712-4715-bcb4-2cae880fde90,mid,169.98110788206623,2019-04-30 13:57:10.372112,c6bb8701-a7cf-44ea-9445-44c82d1c1bb2,checkpoint
19.323845347496867,no,Lexus,af04f8b6-1d97-4398-9bb2-14915a2a5270,mid,200.42677888883844,2019-04-30 13:57:10.372112,e07834cb-9824-49c7-a611-73e09e5f3c9f,checkpoint
82.8028481095596,no,Chrysler,f29046d5-04e2-4987-85a0-869dc0ab2fe8,mid,121.98761512334411,2019-04-30 13:57:10.372112,c6bb8701-a7cf-44ea-9445-44c82d1c1bb2,checkpoint
27.40078220157955,yes,Dodge,02ea1c37-834d-4001-887c-94c88328846a,mid,178.87033453755726,2019-04-30 13:57:10.372112,db2fceac-552d-4438-92a1-f589b371b2fd,checkpoint
39.93807510079631,no,Tesla,b4115060-ec03-4f35-a372-aac54893c654,mid,230.9761897513827,2019-04-30 13:57:10.372112,1f38786e-3374-4cdb-8ba1-34da040cc1d0,checkpoint
19.323845347496867,yes,Audi,88e5a656-52c0-4fff-978b-14d5c8d28e6b,mid,92.9691794042767,2019-04-30 13:57:10.372112,e07834cb-9824-49c7-a611-73e09e5f3c9f,checkpoint
84.25148771529155,yes,Land Rover,c146da81-2dbe-4158-b208-45e42310256c,mid,124.4635182771395,2019-04-30 13:57:10.372112,7cd84a1b-47dd-4539-8cee-3bd78e7554f6,net
79.6499362961072,no,Volvo,597d3d56-c27e-4b8c-be4e-b0eec56ad6c9,mid,133.4749957775323,2019-04-30 13:57:10.372112,bbb23155-542a-49d9-8717-89ba6aced033,checkpoint
16.403049381320248,no,Subaru,a35018bf-a183-4069-ada1-a688bb740f1c,mid,173.08405789333736,2019-04-30 13:57:10.372112,ba6ce3e4-feb2-4efb-987f-bef6b7e9636e,checkpoint
79.6499362961072,no,Mitsubishi,74284870-8d21-4c9d-950b-1708d2aab809,mid,97.16327918374424,2019-04-30 13:57:10.372112,bbb23155-542a-49d9-8717-89ba6aced033,checkpoint
49.28637952050014,yes,Honda,fcdcaa37-b7a4-4f88-9841-778228a1d172,mid,179.15146705086767,2019-04-30 13:57:10.372112,a82af6b5-8447-4c88-b3f7-3e2dc3efcace,net
37.713935729460246,yes,Land Rover,5557605f-d9a5-4635-95e3-5f183053a437,mid,59.57310334501169,2019-04-30 13:57:10.372112,a1ddff42-019d-47fe-a7cf-ccaad858fbcc,checkpoint
84.25148771529155,yes,Nissan,443fe852-a494-45b7-a1ba-76af82530a2a,mid,108.41296537187486,2019-04-30 13:57:10.372112,7cd84a1b-47dd-4539-8cee-3bd78e7554f6,net
50.14934809390115,yes,Fiat,de1ee89d-7685-40bc-a529-75588e08e70e,in,109.53514245128363,2019-04-30 13:57:10.372112,c05c60de-2d94-4bc3-8273-ea383e389a30,checkpoint
24.378324488700258,no,Nissan,a500f024-3d6c-4867-966c-74c1199b6674,mid,178.36425826533474,2019-04-30 13:57:10.372112,e002c75c-0a69-4341-8aa1-e5c30a7bc7ce,checkpoint
10.357478181209373,yes,Nissan,eb2988fb-547a-4c80-bcf9-20e29b685cfc,mid,99.93470866151698,2019-04-30 13:57:10.372112,fd32ccca-8a2d-464f-a8df-22eb4b8a6371,net
27.40078220157955,no,Kia,9cf77907-3658-4d4c-967b-2d2f4a31c590,mid,142.17027212976674,2019-04-30 13:57:10.372112,db2fceac-552d-4438-92a1-f589b371b2fd,checkpoint
27.40078220157955,yes,Suzuki,8c993c84-cd58-4bc6-9f11-b080c2f5cefc,mid,129.43442287097596,2019-04-30 13:57:10.372112,db2fceac-552d-4438-92a1-f589b371b2fd,checkpoint
66.47375526914502,no,Lincoln,bc62bbd9-ae69-4736-9919-f7f7fdc697fe,mid,9.142102667340126,2019-04-30 13:57:10.372112,7fa9446c-8d5b-4e48-b7dc-faf7faddd24e,net
39.93807510079631,yes,Chevrolet,995d022e-7c82-4d0a-b4f9-5e54e2a8b0a7,mid,90.22313041474132,2019-04-30 13:57:10.372112,1f38786e-3374-4cdb-8ba1-34da040cc1d0,checkpoint
87.51419790571488,yes,Mercedes-Benz,4fd6beee-2aef-4445-8cf0-708bd56e9338,mid,138.48238184389152,2019-04-30 13:57:10.372112,3665e458-a57a-4d12-87de-186d114024a4,net
87.51419790571488,no,Audi,eedc03aa-5c03-4d16-9a53-7c4bef331605,mid,170.55253173048396,2019-04-30 13:57:10.372112,3665e458-a57a-4d12-87de-186d114024a4,net
16.403049381320248,no,Bugatti,6552c756-7c78-41cb-8ed7-c5a0ab2d11b4,mid,89.01607032645265,2019-04-30 13:57:10.372112,ba6ce3e4-feb2-4efb-987f-bef6b7e9636e,checkpoint
24.378324488700258,yes,Bugatti,eb6d2c8f-a52b-4a1a-b32c-b9ccaa7e4f44,mid,115.46100213133786,2019-04-30 13:57:10.372112,e002c75c-0a69-4341-8aa1-e5c30a7bc7ce,checkpoint
82.8028481095596,yes,Tesla,795a8fc9-9e2e-416c-aaf1-36941a629c3f,mid,98.3227128630931,2019-04-30 13:57:10.372112,c6bb8701-a7cf-44ea-9445-44c82d1c1bb2,checkpoint
19.323845347496867,yes,Tesla,a1b574b2-841d-402e-a01b-1ce0b4bea7d7,mid,189.39095092309492,2019-04-30 13:57:10.372112,e07834cb-9824-49c7-a611-73e09e5f3c9f,checkpoint
79.6499362961072,yes,Mazda,8eb1a802-d717-4813-92f6-6853df8e7fdb,mid,131.83754805356284,2019-04-30 13:57:10.372112,bbb23155-542a-49d9-8717-89ba6aced033,checkpoint
31.189819189798254,no,Chevrolet,6deaefcb-5a34-4e97-9982-5f1f0e5dd1a9,mid,102.3419060109556,2019-04-30 14:57:10.372112,534455a9-5deb-449a-b6ac-2d5d36c4e9b9,net
19.323845347496867,no,Chrysler,55f6fe38-d8f9-439d-a9cc-1330df59b78d,mid,185.14990812755786,2019-04-30 14:57:10.372112,e07834cb-9824-49c7-a611-73e09e5f3c9f,checkpoint
86.27460278936566,no,Hyundai,f38e6561-4563-43d7-b152-06d9c1c88df8,mid,139.61360519046318,2019-04-30 14:57:10.372112,09b6a1c8-fe31-4bf7-a85e-999e944b474a,checkpoint
10.357478181209373,no,Hyundai,0f5042ef-8622-4e7d-88d6-c11d68d8ccbc,mid,248.3772685009168,2019-04-30 14:57:10.372112,fd32ccca-8a2d-464f-a8df-22eb4b8a6371,net
86.27460278936566,yes,Hyundai,ea490d03-02ff-40b1-8f49-4b938cdcdbf0,mid,69.77526193346155,2019-04-30 14:57:10.372112,09b6a1c8-fe31-4bf7-a85e-999e944b474a,checkpoint
82.8028481095596,no,Mazda,e7a7666f-de98-44b1-8ef4-245a3a881bcd,mid,112.908986454895,2019-04-30 14:57:10.372112,c6bb8701-a7cf-44ea-9445-44c82d1c1bb2,checkpoint
10.357478181209373,yes,Chrysler,1747484a-eae5-4720-9cab-492557213e1c,mid,96.71651889821787,2019-04-30 14:57:10.372112,fd32ccca-8a2d-464f-a8df-22eb4b8a6371,net
66.47375526914502,yes,BMW,e6b06345-c937-428c-8b11-0d049a061830,mid,237.4777889011545,2019-04-30 14:57:10.372112,7fa9446c-8d5b-4e48-b7dc-faf7faddd24e,net
10.357478181209373,yes,Tesla,945b451c-bda3-4a98-adb6-58498133eef8,mid,182.1813474176123,2019-04-30 14:57:10.372112,fd32ccca-8a2d-464f-a8df-22eb4b8a6371,net
79.6499362961072,no,Lexus,909f19da-be01-47f7-86a3-7a8b310ab570,mid,156.56758273423333,2019-04-30 14:57:10.372112,bbb23155-542a-49d9-8717-89ba6aced033,checkpoint
19.323845347496867,no,Lexus,18be2944-c9ce-4d5a-8e13-d42a8ab6c6a1,mid,124.17892554108163,2019-04-30 14:57:10.372112,e07834cb-9824-49c7-a611-73e09e5f3c9f,checkpoint
27.40078220157955,no,Chrysler,b7fb927f-85cc-480e-bebe-295d1b4a7f59,mid,116.52639043905076,2019-04-30 14:57:10.372112,db2fceac-552d-4438-92a1-f589b371b2fd,checkpoint
33.5343761440665,no,Ford,180c1583-9a62-46f8-85f4-02170a8baea5,in,110.44072232879023,2019-04-30 14:57:10.372112,9d25fccd-2150-4cdd-a3ba-8be9bf8a0a36,checkpoint
39.93807510079631,yes,Mazda,0a1994c8-abbb-4852-8583-e852d85b0a4f,mid,156.61839287611238,2019-04-30 14:57:10.372112,1f38786e-3374-4cdb-8ba1-34da040cc1d0,checkpoint
19.323845347496867,no,Ferrari,2c6a124b-f899-4768-a2c1-b0b1caac5e4a,mid,82.01497419742876,2019-04-30 14:57:10.372112,e07834cb-9824-49c7-a611-73e09e5f3c9f,checkpoint
10.357478181209373,no,Aston Martin,d5e71a9f-9e45-4108-8fd3-e1cac1652a9b,mid,150.55077010443247,2019-04-30 14:57:10.372112,fd32ccca-8a2d-464f-a8df-22eb4b8a6371,net
19.323845347496867,no,Suzuki,39bc31a3-47f9-47d3-a472-fea447877694,mid,97.88859305375573,2019-04-30 14:57:10.372112,e07834cb-9824-49c7-a611-73e09e5f3c9f,checkpoint
37.713935729460246,no,Suzuki,625d459a-445e-4267-8939-49f60ded5d66,mid,170.73793536671786,2019-04-30 14:57:10.372112,a1ddff42-019d-47fe-a7cf-ccaad858fbcc,checkpoint
79.6499362961072,no,Toyota,2dd156df-1b91-4d5f-8bd5-2ac5ec874d85,mid,108.70201459978179,2019-04-30 14:57:10.372112,bbb23155-542a-49d9-8717-89ba6aced033,checkpoint
37.713935729460246,no,Toyota,dc23e7dc-a90b-4be4-ab22-467ac754d6a5,mid,68.01428345036172,2019-04-30 14:57:10.372112,a1ddff42-019d-47fe-a7cf-ccaad858fbcc,checkpoint
16.403049381320248,yes,Bentley,4191010e-4ba4-4018-b2d5-a6868311778d,mid,105.99723971773234,2019-04-30 14:57:10.372112,ba6ce3e4-feb2-4efb-987f-bef6b7e9636e,checkpoint
79.6499362961072,yes,Audi,a2147e52-8584-4937-a355-14db841d8480,mid,165.67892027182046,2019-04-30 14:57:10.372112,bbb23155-542a-49d9-8717-89ba6aced033,checkpoint
84.25148771529155,no,Fiat,8aa77ab9-6bcc-4409-9a90-47211940c15a,mid,145.93795224208162,2019-04-30 14:57:10.372112,7cd84a1b-47dd-4539-8cee-3bd78e7554f6,net
16.403049381320248,no,Land Rover,76862c88-770a-4648-9668-c3cf94d80d35,mid,40.607227725669006,2019-04-30 14:57:10.372112,ba6ce3e4-feb2-4efb-987f-bef6b7e9636e,checkpoint
79.6499362961072,no,Bentley,c41cede0-b57b-4460-926d-92084eba07f5,mid,64.44884540865954,2019-04-30 14:57:10.372112,bbb23155-542a-49d9-8717-89ba6aced033,checkpoint
79.6499362961072,yes,Aston Martin,23f7d621-cbe5-4966-b748-ff72b55893fa,mid,152.72184724124412,2019-04-30 14:57:10.372112,bbb23155-542a-49d9-8717-89ba6aced033,checkpoint
84.97707030488628,no,Kia,10824fce-6f08-43cb-8267-ebd59f4b79f5,mid,151.90055390656636,2019-04-30 14:57:10.372112,263c3606-2f2f-44f1-a43b-cd724fdc61d2,net
84.97707030488628,no,Land Rover,a3583ad1-7c07-4e6b-b9a9-f09a1969776a,mid,100.39873182134355,2019-04-30 14:57:10.372112,263c3606-2f2f-44f1-a43b-cd724fdc61d2,net
19.323845347496867,yes,Volkswagen,2f08a5e5-bba2-46ef-85b8-f765c0f2bddd,mid,137.01247418643808,2019-04-30 14:57:10.372112,e07834cb-9824-49c7-a611-73e09e5f3c9f,checkpoint
82.8028481095596,yes,Fiat,edf3fb9b-72bf-4cab-91bd-d082fad38097,mid,190.9398780303741,2019-04-30 14:57:10.372112,c6bb8701-a7cf-44ea-9445-44c82d1c1bb2,checkpoint
66.47375526914502,yes,Land Rover,339efcf7-7912-4cb5-920b-05e1853a9706,mid,179.82977188876538,2019-04-30 14:57:10.372112,7fa9446c-8d5b-4e48-b7dc-faf7faddd24e,net
84.25148771529155,yes,Tesla,e2452a73-c2b5-471e-86dc-082ea1090af3,mid,70.2956591223525,2019-04-30 14:57:10.372112,7cd84a1b-47dd-4539-8cee-3bd78e7554f6,net
79.6499362961072,no,Spyker,5c700189-fa34-4527-9cf2-569221b0df95,mid,111.16617071153013,2019-04-30 14:57:10.372112,bbb23155-542a-49d9-8717-89ba6aced033,checkpoint
33.5343761440665,no,Ford,522965da-aec8-4962-9486-050278fb6581,in,48.060754026702526,2019-04-30 14:57:10.372112,9d25fccd-2150-4cdd-a3ba-8be9bf8a0a36,checkpoint
39.93807510079631,no,Cadillac,00b38196-c02a-4e91-bff0-e0ba0fb5a028,mid,-0.1764318679170458,2019-04-30 14:57:10.372112,1f38786e-3374-4cdb-8ba1-34da040cc1d0,checkpoint
82.8028481095596,yes,Audi,4b484b79-c350-47f8-a71e-0b82603c029c,mid,151.2490436459211,2019-04-30 14:57:10.372112,c6bb8701-a7cf-44ea-9445-44c82d1c1bb2,checkpoint
37.713935729460246,yes,Lincoln,3b1422fc-c6c5-4ac8-bf47-87b95c37d4f4,mid,133.06775268360218,2019-04-30 14:57:10.372112,a1ddff42-019d-47fe-a7cf-ccaad858fbcc,checkpoint
24.378324488700258,no,Maybach,1d5545e7-2f81-4d63-83ce-06e8b8df5604,mid,150.10277472451335,2019-04-30 14:57:10.372112,e002c75c-0a69-4341-8aa1-e5c30a7bc7ce,checkpoint
16.403049381320248,no,Maybach,1c0dc7f3-9174-4dc3-bf7f-31920d71591e,mid,122.76908365898875,2019-04-30 14:57:10.372112,ba6ce3e4-feb2-4efb-987f-bef6b7e9636e,checkpoint
10.357478181209373,no,Mercedes-Benz,e639c957-ba8a-4baa-be63-a818da77685f,mid,161.62288852922188,2019-04-30 14:57:10.372112,fd32ccca-8a2d-464f-a8df-22eb4b8a6371,net
